Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
6095,34.116432,-118.759659,261,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2017,80,2457834,3.5,4.94974746831,7.5,0.5,0.707106781187,2,2017,187,2457941,0,0,14,0,0,1,'15992',1094,50.75,1969.2,91.35,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,393,6,43027.5,518.5
6095,34.116432,-118.759659,261,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,2,2017,125,2457879,0,0,8,0,0,2,2017,187,2457941,0,0,14,0,0,0,'',1872.75,0,3370.95,0,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,404,0,48730,0
6097,34.116222,-118.758591,253,CA,701,Adenostoma,fasciculatum,chamise,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,3,2017,83,2457837,3.75647588986,6.50640709865,9.66666666667,2.72845092396,4.72581562625,3,2017,156,2457910,3.33333333333,5.7735026919,5.66666666667,1.33333333333,2.30940107676,2,"'16001,17416'",1143.25,57.3069222113,2057.85,103.15245998,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,395,4,43430.6666667,502.152809854
6097,34.116222,-118.758591,253,CA,701,Adenostoma,fasciculatum,chamise,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,3,2017,117,2457871,4.33333333333,7.50555349947,7,0.57735026919,1,3,2017,149,2457903,5.7735026919,10,5.66666666667,1.33333333333,2.30940107676,0,'',1721.08333333,85.4598264944,3097.95,153.82768769,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,404,0,47808.3333333,502.152809854
6097,34.116222,-118.758591,253,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2017,94,2457848,10.5,14.8492424049,7.5,0.5,0.707106781187,2,2017,194,2457948,7,9.89949493661,10.5,3.5,4.94974746831,1,'15999',1309.875,165.125,2357.775,297.225,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,401.5,2.5,44928,1382
6097,34.116222,-118.758591,253,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,2,2017,132,2457886,7,9.89949493661,7.5,0.5,0.707106781187,2,2017,194,2457948,7,9.89949493661,10.5,3.5,4.94974746831,0,'',1978.75,106,3561.75,190.8,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,405.5,1.5,49421,691
6099,34.119007,-118.760071,245,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,4,2017,202,2457956,32.708306794,65.4166135881,9.25,1.93110503771,3.86221007542,4,2017,334,2458088,8.08290376865,16.1658075373,10.5,2.02072594216,4.04145188433,4,"'17956,17957,17959,90411'",3477.8125,668.49657484,6260.0625,1203.29383471,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,406.25,0.75,46742.25,217.455119891
6099,34.119007,-118.760071,245,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,4,2017,235,2457989,74.1376816021,148.275363204,6.75,0.25,0.5,4,2017,334,2458088,8.08290376865,16.1658075373,10.5,2.02072594216,4.04145188433,2,"'17956,17957'",4363.3125,1406.58134383,7853.9625,2531.8464189,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,323.5,86.8346129144,37238.5,802.644846741
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,4,2017,76,2457830,0,0,8,0,0,4,2017,91,2457845,5,10,13,5,10,0,'',1043.25,0,1877.85,0,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,387,0,42509,0
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,501,Flowers,Open flowers,3,2017,81,2457835,2.33333333333,4.04145188433,10,2.51661147842,4.35889894354,3,2017,94,2457848,2.33333333333,4.04145188433,10.3333333333,2.33333333333,4.04145188433,1,'16005',1110.91666667,33.8333333333,1999.65,60.9,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,395,4,43200.3333333,345.666666667
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2017,76,2457830,-9999,-9999,8,-9999,-9999,1,2017,83,2457837,-9999,-9999,6,-9999,-9999,0,'',1043.25,-9999,1877.85,-9999,16.6,22.18,27.8,25.27,9.31,11.81,16.84,15.02,474,21,0,35,387,-9999,42509,-9999
6149,34.034981,-118.812256,34,CA,90,Sambucus,nigra,black elderberry,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,3,2017,80,2457834,4.33333333333,7.50555349947,11.3333333333,2.66666666667,4.61880215352,3,2017,210,2457964,2.33333333333,4.04145188433,9.66666666667,2.66666666667,4.61880215352,1,'16184',1181.08333333,68.0833333333,2125.95,122.55,17.69,20.83,24.47,24.29,10.66,12.59,16.98,15.82,460,27,6,31,378.333333333,5.33333333333,43085,576
6149,34.034981,-118.812256,34,CA,90,Sambucus,nigra,black elderberry,Plantae,Deciduous broadleaf,Ornamental,501,Flowers,Open flowers,3,2017,94,2457848,2.33333333333,4.04145188433,6.66666666667,0.333333333333,0.57735026919,3,2017,210,2457964,2.33333333333,4.04145188433,9.66666666667,2.66666666667,4.61880215352,2,"'16184,16188'",1390.41666667,36.5833333333,2502.75,65.85,17.69,20.83,24.47,24.29,10.66,12.59,16.98,15.82,460,27,6,31,389,0,44928.3333333,345.666666667
6149,34.034981,-118.812256,34,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2017,107,2457861,18,25.4558441227,7,1,1.41421356237,2,2017,198,2457952,10.5,14.8492424049,10.5,3.5,4.94974746831,1,'16185',1623.375,306.125,2922.075,551.025,17.69,20.83,24.47,24.29,10.66,12.59,16.98,15.82,460,27,6,31,391.5,2.5,46483.5,2246.5
6149,34.034981,-118.812256,34,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,2,2017,150,2457904,16.5,23.3345237792,7.5,0.5,0.707106781187,2,2017,198,2457952,10.5,14.8492424049,10.5,3.5,4.94974746831,0,'',2334.75,285.5,4202.55,513.9,17.69,20.83,24.47,24.29,10.66,12.59,16.98,15.82,460,27,6,31,398,1,50285,864
6151,34.039394,-118.814392,42,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,3,2017,62,2457816,8.37323779139,14.5028732785,10,2.51661147842,4.35889894354,3,2017,187,2457941,0,0,14,0,0,1,'16192',869.083333333,126.577737423,1564.35,227.839927361,17.31,20.95,24.85,24.34,10.43,12.39,16.83,15.66,464,27,7,34,328,51.5008090551,40781,997.66126516
6151,34.039394,-118.814392,42,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,3,2017,80,2457834,18.3333333333,31.7542648054,12.3333333333,2.66666666667,4.61880215352,3,2017,187,2457941,0,0,14,0,0,2,"'16191,16192'",1156.08333333,301.583333333,2080.95,542.85,17.31,20.95,24.85,24.34,10.43,12.39,16.83,15.66,464,27,7,34,386.333333333,7.33333333333,43085,2304
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,3,2017,80,2457834,0,0,7,0,0,3,2017,159,2457913,72.4461485825,125.480410158,9.33333333333,1.85592145428,3.21455025366,2,"'16382,16385'",1100,0,1980,0,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,388,0,43200,0
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,501,Flowers,Open flowers,3,2017,80,2457834,0,0,7,0,0,3,2017,159,2457913,72.4461485825,125.480410158,9.33333333333,1.85592145428,3.21455025366,2,"'16382,16385'",1100,0,1980,0,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,388,0,43200,0
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,502,Flowers,Pollen release (flowers),3,2017,80,2457834,0,0,7,0,0,3,2017,159,2457913,72.4461485825,125.480410158,9.33333333333,1.85592145428,3.21455025366,2,"'16382,16385'",1100,0,1980,0,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,388,0,43200,0
6213,34.156467,-118.73069,304,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,66,2457820,-9999,-9999,6,-9999,-9999,1,2017,80,2457834,-9999,-9999,14,-9999,-9999,0,'',833.75,-9999,1500.75,-9999,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,385,-9999,41126,-9999
6213,34.156467,-118.73069,304,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,1,2017,73,2457827,-9999,-9999,7,-9999,-9999,1,2017,80,2457834,-9999,-9999,14,-9999,-9999,0,'',978,-9999,1760.4,-9999,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,385,-9999,42163,-9999
6213,34.156467,-118.73069,304,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2017,73,2457827,-9999,-9999,7,-9999,-9999,1,2017,80,2457834,-9999,-9999,14,-9999,-9999,0,'',978,-9999,1760.4,-9999,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,385,-9999,42163,-9999
6214,34.159077,-118.726082,318,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,276,2458030,-9999,-9999,7,-9999,-9999,1,2017,319,2458073,-9999,-9999,13,-9999,-9999,0,'',5179.5,-9999,9323.1,-9999,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,405,-9999,41472,-9999
6214,34.159077,-118.726082,318,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,1,2017,304,2458058,-9999,-9999,28,-9999,-9999,1,2017,319,2458073,-9999,-9999,13,-9999,-9999,0,'',5812.75,-9999,10462.95,-9999,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,405,-9999,38016,-9999
6214,34.159077,-118.726082,318,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,3,2017,75,2457829,2.33333333333,4.04145188433,7,0,0,3,2017,94,2457848,0,0,7,0,0,0,'',1018.66666667,40.6666666667,1833.6,73.2,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,386,1,42508.6666667,345.666666667
6214,34.159077,-118.726082,318,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,501,Flowers,Open flowers,3,2017,89,2457843,4.66666666667,8.08290376865,16.3333333333,4.66666666667,8.08290376865,3,2017,94,2457848,0,0,7,0,0,0,'',1245.16666667,72.5833333333,2241.3,130.65,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,392.666666667,2.33333333333,44352,576
6214,34.159077,-118.726082,318,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2017,80,2457834,-9999,-9999,7,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1100,-9999,1980,-9999,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,388,-9999,43200,-9999
6214,34.159077,-118.726082,318,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,66,2457820,-9999,-9999,6,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',833.75,-9999,1500.75,-9999,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,385,-9999,41126,-9999
6214,34.159077,-118.726082,318,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,1,2017,80,2457834,-9999,-9999,14,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1100,-9999,1980,-9999,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,388,-9999,43200,-9999
6214,34.159077,-118.726082,318,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2017,80,2457834,-9999,-9999,7,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1100,-9999,1980,-9999,16.66,22.93,29.1,25.88,8.89,11.67,17.01,14.78,473,19,0,38,388,-9999,43200,-9999
6215,34.160709,-118.726067,326,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,46,2457800,-9999,-9999,6,-9999,-9999,1,2017,304,2458058,-9999,-9999,8,-9999,-9999,1,'16392',584,-9999,1051.2,-9999,16.41,22.9,29.4,25.82,8.78,11.55,16.95,14.69,479,18,0,35,250,-9999,38707,-9999
6215,34.160709,-118.726067,326,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,501,Flowers,Open flowers,1,2017,73,2457827,-9999,-9999,7,-9999,-9999,1,2017,304,2458058,-9999,-9999,8,-9999,-9999,1,'16392',965.5,-9999,1737.9,-9999,16.41,22.9,29.4,25.82,8.78,11.55,16.95,14.69,479,18,0,35,390,-9999,42163,-9999
6215,34.160709,-118.726067,326,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2017,73,2457827,-9999,-9999,7,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',965.5,-9999,1737.9,-9999,16.41,22.9,29.4,25.82,8.78,11.55,16.95,14.69,479,18,0,35,390,-9999,42163,-9999
6215,34.160709,-118.726067,326,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,1,2017,94,2457848,-9999,-9999,14,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1301.5,-9999,2342.7,-9999,16.41,22.9,29.4,25.82,8.78,11.55,16.95,14.69,479,18,0,35,399,-9999,44928,-9999
6215,34.160709,-118.726067,326,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,1,2017,122,2457876,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1804.75,-9999,3248.55,-9999,16.41,22.9,29.4,25.82,8.78,11.55,16.95,14.69,479,18,0,35,404,-9999,48384,-9999
6216,34.160259,-118.723999,340,CA,90,Sambucus,nigra,black elderberry,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,5,2017,65,2457819,5.8137767415,13,8,1.51657508881,3.39116499156,5,2017,142,2457896,16.4760432143,36.8415526274,8.6,1.6,3.577708764,1,'17421',834.15,87.4612628539,1501.47,157.430273137,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,365.2,28.0542331922,41126.2,765.045318919
6216,34.160259,-118.723999,340,CA,90,Sambucus,nigra,black elderberry,Plantae,Deciduous broadleaf,Ornamental,501,Flowers,Open flowers,5,2017,103,2457857,4.15451561557,9.28977932999,9.8,1.74355957742,3.89871773792,5,2017,140,2457894,16.8,37.565942022,8.6,1.6,3.577708764,1,'17421',1439.35,69.7851434762,2590.83,125.613258257,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,405,1.22474487139,45964.8,476.347709137
6216,34.160259,-118.723999,340,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,80,2457834,-9999,-9999,7,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,1,'16455',1082.75,-9999,1948.95,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,395,-9999,43200,-9999
6216,34.160259,-118.723999,340,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,501,Flowers,Open flowers,1,2017,80,2457834,-9999,-9999,7,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,1,'16455',1082.75,-9999,1948.95,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,395,-9999,43200,-9999
6216,34.160259,-118.723999,340,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2017,94,2457848,-9999,-9999,1,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1297.25,-9999,2335.05,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,402,-9999,44928,-9999
6217,34.16449,-118.723801,330,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,94,2457848,-9999,-9999,21,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1297.25,-9999,2335.05,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,402,-9999,44928,-9999
6217,34.16449,-118.723801,330,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,501,Flowers,Open flowers,1,2017,94,2457848,-9999,-9999,21,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1297.25,-9999,2335.05,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,402,-9999,44928,-9999
6217,34.16449,-118.723801,330,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2017,94,2457848,-9999,-9999,21,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1297.25,-9999,2335.05,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,402,-9999,44928,-9999
6218,34.166229,-118.723579,330,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,73,2457827,-9999,-9999,7,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',960.5,-9999,1728.9,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,393,-9999,42163,-9999
6218,34.166229,-118.723579,330,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,501,Flowers,Open flowers,1,2017,94,2457848,-9999,-9999,21,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1297.25,-9999,2335.05,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,402,-9999,44928,-9999
6218,34.166229,-118.723579,330,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2017,94,2457848,-9999,-9999,21,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1297.25,-9999,2335.05,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,402,-9999,44928,-9999
6219,34.167473,-118.723244,336,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,276,2458030,-9999,-9999,7,-9999,-9999,1,2017,319,2458073,-9999,-9999,13,-9999,-9999,0,'',5176.75,-9999,9318.15,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,412,-9999,41472,-9999
6219,34.167473,-118.723244,336,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,1,2017,304,2458058,-9999,-9999,28,-9999,-9999,1,2017,319,2458073,-9999,-9999,13,-9999,-9999,0,'',5810.25,-9999,10458.45,-9999,16.31,22.96,29.54,25.88,8.71,11.54,16.95,14.67,483,18,0,37,412,-9999,38016,-9999
6220,34.173267,-118.724113,346,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,2,2017,73,2457827,0,0,7,0,0,2,2017,94,2457848,0,0,7,0,0,0,'',948,0,1706.4,0,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,394,0,42163,0
6220,34.173267,-118.724113,346,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,2,2017,94,2457848,0,0,1,0,0,2,2017,94,2457848,0,0,7,0,0,0,'',1283,0,2309.4,0,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,403,0,44928,0
6220,34.173267,-118.724113,346,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),2,2017,94,2457848,0.5,0.707106781187,10.5,9.5,13.4350288425,2,2017,94,2457848,0,0,7,0,0,0,'',1274.875,8.125,2294.775,14.625,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,403,0,44928,0
6221,34.173702,-118.724167,346,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,276,2458030,-9999,-9999,7,-9999,-9999,1,2017,319,2458073,-9999,-9999,13,-9999,-9999,0,'',5163.5,-9999,9294.3,-9999,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,413,-9999,41472,-9999
6221,34.173702,-118.724167,346,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,1,2017,304,2458058,-9999,-9999,28,-9999,-9999,1,2017,319,2458073,-9999,-9999,13,-9999,-9999,0,'',5794.75,-9999,10430.55,-9999,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,413,-9999,38016,-9999
6221,34.173702,-118.724167,346,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2017,94,2457848,-9999,-9999,28,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1283,-9999,2309.4,-9999,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,403,-9999,44928,-9999
6221,34.173702,-118.724167,346,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,501,Flowers,Open flowers,1,2017,94,2457848,-9999,-9999,21,-9999,-9999,1,2017,94,2457848,-9999,-9999,7,-9999,-9999,0,'',1283,-9999,2309.4,-9999,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,403,-9999,44928,-9999
6221,34.173702,-118.724167,346,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,3,2017,73,2457827,0,0,7,0,0,3,2017,94,2457848,0,0,7,0,0,0,'',948,0,1706.4,1.60777467769e-13,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,394,0,42163,0
6221,34.173702,-118.724167,346,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,3,2017,93,2457847,0,0,20,0,0,3,2017,94,2457848,0,0,7,0,0,0,'',1266.75,0,2280.15,0,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,403,0,44928,0
6221,34.173702,-118.724167,346,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),3,2017,93,2457847,0,0,20,0,0,3,2017,94,2457848,0.333333333333,0.57735026919,7.33333333333,0.333333333333,0.57735026919,0,'',1266.75,0,2280.15,0,16.11,22.89,29.67,25.79,8.57,11.46,16.97,14.58,483,18,0,37,403,0,44928,0
6362,43.012966,-73.649918,108,NY,2,Acer,negundo,boxelder,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",500,Flowers,Flowers or flower buds,3,2017,117,2457871,0,0,14,0,0,3,2017,124,2457878,0,0,7,0,0,0,'',433.5,0,780.3,8.03887338846e-14,3.65,13.63,26.46,17.36,-5.51,2.16,14.33,5.64,249,336,417,224,345,0,49421,0
6362,43.012966,-73.649918,108,NY,2,Acer,negundo,boxelder,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",501,Flowers,Open flowers,3,2017,121,2457875,0,0,4,0,0,3,2017,124,2457878,0,0,7,0,0,0,'',497.25,0,895.05,8.03887338846e-14,3.65,13.63,26.46,17.36,-5.51,2.16,14.33,5.64,249,336,417,224,346,0,50112,0
6362,43.012966,-73.649918,108,NY,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",500,Flowers,Flowers or flower buds,3,2017,96,2457850,0,0,9,0,0,3,2017,103,2457857,0,0,14,0,0,0,'',192.5,0,346.5,0,3.65,13.63,26.46,17.36,-5.51,2.16,14.33,5.64,249,336,417,224,296,0,45965,0
